49336,2.70571e+17,"giovdall","nifty s and p 500 intraday update:   spx daily chart back to 200 day sma.hour chart with cloud shows price pausing a... ","19/11/2012 16:54","spx daily",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82361,2.72712e+17,"KeySpeculator","$spx weekly  daily and minute highlight the drama ahead. ","25/11/2012 14:42","spx weekly",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67300,2.71985e+17,"icelefant","failed explosions explain most peculiar supernovae: chicago il  spx  nov 23  2012  ","23/11/2012 14:32","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
388613,297079178140991488,"BigDaddyMiami","      what are you actually going to watch to see if today s $spx action sets up a bounce or a cliff ","31/01/2013 20:29:30","s spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54041,2.70677e+17,"DaveCV100","  : did $gs say $spx 1550 1575 at $spx 1450 before the fall   then say another 8  lower friday around the reversal point   hmmmm ","19/11/2012 23:55","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28927,2.69641e+17,"bellalax26","  : spx will host second round of state playoffs after beating dawson co.  72 28.","17/11/2012 03:18","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
287005,2.91875e+17,"FTSEtrading","the dow jones  s and p 500 and ftse 100 will run into trouble. do not buy stocks above current levels $spx $djia $ftse","17/01/2013 11:49","spx djia",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
382212,296709348615397376,"edsonsaravia","  : slight change of character is mkt does not rally after mid day sell off. $iwm losing 8 10sma  but $mdy $spx holding that ma still","30/01/2013 19:59:55","null",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
415185,298093798926462976,"frickinogre","just got a new toy at the gun show. tactical mossberg 464 spx 30 30 lever action. ","03/02/2013 15:41:14","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
133689,2.7718e+17,"niamhmcguckin1","  : best of luck to the spx girls the mara in the camogie final","07/12/2012 22:38","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
170868,2.79357e+17,"goldetftrader","mid week trades to focus on .... gold  spx  u.s. dollar and natural gas  ","13/12/2012 22:47","u s",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
201385,2.86331e+17,"_thebigbadwolf_","the great recession is over: time to back up the truck      the first joke of 2013 ahahaha .. $spy $spx $tvix","02/01/2013 04:38","spy spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
243530,2.89515e+17,"lasicadu","solar variability and terrestrial climate: huntsville al  spx  jan 11  2013  in the galactic scheme of things  the sun is a remarkabl...","10/01/2013 23:32","spx jan",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
209463,2.87329e+17,"dwizkid21","  : today s most active  $spy $aapl $spx $vix $bac","04/01/2013 22:45","spx vix",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
249821,2.89834e+17,"petergo99037185","$spx   1.03   0.98   0.92   1.05  zzzzzzzzzzz   0.96   1.74   1.84   lt  lt  gt  gt  5yr high  again  and again ","11/01/2013 20:37","gt gt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
74961,2.72383e+17,"dechanique","we decided we re not going to be reprinting the preview book  so now is your chance to get one  book 1 will come out spx 2013","24/11/2012 16:55","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
186799,2.80397e+17,"beatingthegun","  : lots of promoters trying to convince you to buy some like $aapl or $spy my best advice since sep.2012  stay away  $spx $vix $tvix","16/12/2012 19:39","spx vix",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
153316,2.78491e+17,"BaystoneCapital","  : the fact that fed has had to keep interest rates at 0  for 4 years negates any argument that us economy is strong. $spx $macro","11/12/2012 13:25","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32001,2.69781e+17,"Fitzstock2004","that is it for cwus.......in summary  i expect a bounce early this week  but dont forget bigger picture downtrend $spx $aapl","17/11/2012 12:35","spx aapl",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
319769,2.92977e+17,"TheStalwart","  : congrats to   who dominated the list of this week s top clicks on ar.  $spx $aapl","20/01/2013 12:46","spx aapl",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114051,2.76e+17,"LTbioinvestor","  stocks largely overperformed $spx $compx in the last 6 months ","04/12/2012 16:28","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
224239,2.87795e+17,"lasicadu","ls3 four legged robot plays follow the leader: arlington va  spx  jan 07  2013  for the past two weeks  in the woods of central virgi...","06/01/2013 05:37","spx jan",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50816,2.70568e+17,"Implosion1","   $spx 200 day sma is 1382.45.      uncle chris s stop is slightly above that","19/11/2012 16:45","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66524,2.71745e+17,"elliottwavems","markets call bluff: imf  ec and ratings agencies  $cac $dax $ftse $spx","22/11/2012 22:41","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
364466,2.95903e+17,"CMCMFIN","friday jobs report is key risk for markets this week. $spx  0.54  $indu  0.06  $ccmp  0.14   10 year2.00350   4.310bps","28/01/2013 14:37","week spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
157617,2.78875e+17,"gavparks","bull market in spx up day stats","12/12/2012 14:51","null",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8712,2.68999e+17,"Equitykingkong","$spx: techn. picture looks oversold and a bounce could occur at anytime however for now the charts look ugly","15/11/2012 08:48","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
419504,298128473854185472,"RoryHandyside","  i have pro membership and i can definitely go back longer than that on stuff like spx. you have to choose the range manually","03/02/2013 17:59:01","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
432470,298558585884004352,"hillmf","  : t3live daily recap  what does break of 8 day ma mean for $spx  $aapl $nflx $hlf $bbry $fb","04/02/2013 22:28:08","spx aapl",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
126150,2.76794e+17,"IzzyTradesVol","  check out this hourly of the $spx flag pattern ","06/12/2012 21:03","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
359341,2.94556e+17,"MaltdMark",".  : $spx   7th consecutive net close higher. in the past 20 yrs  5 occurrences exist of a higher close the next day $spy","24/01/2013 21:24","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
398273,297411988940800000,"LiljaCat","guys buy the $spx 1525 calls for a nickle if the markets close 1600 you ll make 150000    ","01/02/2013 18:31:58","null",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
111178,2.75666e+17,"Kitefrog","spx 500  daily dec ","03/12/2012 18:22","spx daily",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198542,2.83645e+17,"MrDayer","all of the above: sun tsu    the art of war  full documentary.  $spy $macro $spx","25/12/2012 18:46","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107601,2.75275e+17,"MyOnlineShopAds","ready import 816 65rb khusus kuning bhn paragon spx fit to l     via  ","02/12/2012 16:28","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
230893,2.88676e+17,"StockAction","  : andrew g   w daily report:  $vix $spx   never hold $vxx","08/01/2013 15:59","vix spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
261859,2.90281e+17,"marialovette","hjc spx contact mc 1 size:med motorcycle off road helmet ","13/01/2013 02:16","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123799,2.76756e+17,"MWTickersSChang","akamai is the best performer on the s and p 500.  $akam $spx","06/12/2012 18:31","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195803,2.82483e+17,"tradingpoints","  upped $spx bull bear probability to 50  now from 20  on 10 nov    clearly echoed in the divisions on the stream","22/12/2012 13:49","null",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
344699,2.93856e+17,"VincentNeilY","$spx d1 algosfed  if individuals cannot pass a budget  why should taxpayers pay their salary    ","22/01/2013 22:59","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58126,2.70993e+17,"TannorP","$tlt continuing to roll over. the bottom could be here  short term. $vix $spx $spy $qqq","20/11/2012 20:53","spx spy",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
309549,2.92699e+17,"Invest_ET","      same way $aapl fell from $700 while $spx rose to five year highs.","19/01/2013 18:22","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
201753,2.86681e+17,"lasicadu","a eulogy to herschel: london  uk  spx  jan 04  2013  with its 2160 liters of liquid helium about to run out  the herschel space obser...","03/01/2013 03:51","spx jan",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
391545,297134793164984320,"crazybobo","commented on stocktwits: i m just daytrading  aapl amzn nflx pcln goog and the spx. i don t want to take anything ov... ","01/02/2013 00:10:29","don t",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198704,2.83607e+17,"TheArmoTrader","new post:  trading the beginning of the year   $spx $spy $study $$","25/12/2012 16:15","spx spy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360061,2.9556e+17,"BigBadBearBull","  : i agree that the market is overbought here but the nymo seems to be saying $spx not as overbought as people think ","27/01/2013 15:52","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
319975,2.92683e+17,"ARM_SQD","  : $spx   tuesday will be bar 9 of an already  perfected  demark sell setup. expected reaction within 1 4 bars.","19/01/2013 17:19","null",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
435118,298779763949047808,"brasil61","good for another 20 spx points  gt    : chinese warship prepared to fire at japanese destroyer last week ","05/02/2013 13:07:01","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
133985,2.7719e+17,"aimeedevlin","  : best of luck to the spx girls the mara in the camogie final","07/12/2012 23:15","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
53945,2.70646e+17,"yomblu","sold a bit of $tna today51.5. hopefully will sell the rest at spx 1400.","19/11/2012 21:52","null",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
383991,296772550241943552,"Hoefgeest"," 1    the rolling 20 day volatility in the spx as collapsed to an exceptionally low level  since the big days to start 2013 have dropped off","31/01/2013 00:11:04","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
426832,298514416348053504,"Sqwii","bulls line in the sand is $spx 1496    if we break this area   selling will accelerate","04/02/2013 19:32:37","null",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
269500,2.90491e+17,"templec4","  : $spx   1 515 key target level: 1  extension off prior two tops 2  measured move of 1345 1430 breakout 3  upper accl. band on weekly","13/01/2013 16:09","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45609,2.70288e+17,"Fitzstock2004","to hard to predict long term  but building an extended right shoulder $spx  next 3 4 months would bode well for sell in may..u know the rest","18/11/2012 22:12","long term",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
358988,2.94584e+17,"learnstocks101","our free market video with setups for friday.  a warning shot  $aapl $msft $gmcr $uvxy $jcp $spx $tlt ","24/01/2013 23:15","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
379865,296681462340653056,"MidgetEllie","  : hey everyone praying for the gibsons and stutzkys  rosary tonight at spx at 6 and then mass following at 6:30.","30/01/2013 18:09:07","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
256710,2.90175e+17,"spxbasketball","s o to the spx 8th grade boys with a big win over the previously undefeated westminster wildcats   ","12/01/2013 19:15","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
345057,2.94052e+17,"CiovaccoCapital","spx daily rsi made has now made higher high   not typically what serious weakness short term looks like...says next pullback may be shallow","23/01/2013 12:00","short term",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
429893,298546660122972160,"StockAction","  : i think the real market story today is not 17 handles drop in $spx  it s 14  increase in vix ","04/02/2013 21:40:45","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5959,2.68813e+17,"Sqwii","i hope we have a lot of people short now    good for some more fuel to the upside :   $spx","14/11/2012 20:29","null",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
41628,2.70217e+17,"Erlingcrousse","  : lets do a contest today for some spx football packs. rt this and tell me the total points scored in the chiefs game today. 1 prediction only","18/11/2012 17:27","spx football",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160523,2.78932e+17,"plazalealtad","  : sell $gdx  the market will crash...... stocks $vix $uvxy nyse $spy $spx $dia $qqq","12/12/2012 18:40","spy spx",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
282176,2.9162e+17,"TradetheLeader1","when your runners are running there is no better business than being a trader. beats the hell out of a real job  $gs $aapl $spx","16/01/2013 18:57","aapl spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
412791,297774352995319808,"spxscores","spx loses to sj central 380 310 to end the day at 1 3.","02/02/2013 18:31:52","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27577,2.69767e+17,"traderblast","  : dates below re many markets set for  9 s  monday. similar $spx 9s came on may 26  2010  june 13  2011   and  may 15  2012","17/11/2012 11:39","spx s",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37720,2.69896e+17,"jwarren37920","  i think stock picking is the only way to go  but takes lots of homework. i have no interest in owning $spx because it has...","17/11/2012 20:14","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
314447,2.92583e+17,"EricOcowne","  : the last five closes in spx: 1472  1472  1471  1472  1473","19/01/2013 10:43","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
127739,2.77063e+17,"rinaldi224","$spx pulling back  need to watch out","07/12/2012 14:52","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49122,2.70556e+17,"ClemLogan","  : listen to spx lt col kazarama in and min of info lambert mende in kin on at 20h paris time","19/11/2012 15:54","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
73744,2.72186e+17,"theSHQ","  dearest spx who do we write to to be included on the  indie friendly stores  page  the contact info seems to be outdated : ","24/11/2012 03:54","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
172960,2.79315e+17,"stockjobber","  : when $aapl sneezes the whole market catches a cold $spy $spx $vix $tvix $dia $qqq","13/12/2012 20:01","spy spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34879,2.69903e+17,"paolofarello","  : new post: change in sentiment via price  $spy $spx","17/11/2012 20:39","spy spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
212459,2.87342e+17,"andrewunknown","commented on stocktwits: h t   for data  blog post here:  $vix $spx ","04/01/2013 23:38","vix spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
95399,2.73624e+17,"CobraMarketView","new post: 11 27 2012 market outlook  2 inside bars   $es_f  $spy  $spx","28/11/2012 03:07","spy spx",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
192076,2.82232e+17,"grenadetrade","$djt transports approaching resistance levels and very overbought. $spx","21/12/2012 21:11","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195076,2.82221e+17,"RealTonySimon","exclusive: gardner denver spx talks end  no deal   source ","21/12/2012 20:26","gardner denver",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
368975,2.96232e+17,"Shoveltusk","  :   : 25 spx companies report today. before the open $btu $x $glw $pfe $f $hog $emc $vlo $lly $tyc $dhr $nue $itw $dhi after...","29/01/2013 12:21","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
111233,2.75717e+17,"NicholasOlesen","what is the divergence in stocks  and  bonds telling investors   $spy $tlt $tnx $spx $qqq $iwm $lqd $vxx $vix","03/12/2012 21:45","spx qqq",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
161930,2.78946e+17,"WatermanLXXIII","oh btw  from the place i am  12 years ahead of the fed   this looks like a  lt  200 to  gt  1000 points... 5:1 p l ratio $spx","12/12/2012 19:35","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
350543,2.94184e+17,"paulwoll","  : $spx will be up 6 straight days now.  the last 13 times  day 7 has been negative    ","23/01/2013 20:45","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5319,2.68818e+17,"metanoik","spx 1352. gold 1726  finding few buyers in this hour.","14/11/2012 20:49","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33370,2.69753e+17,"rioseco751","  : market needs to close $spx 1430 gap to invalidate the downside targets  very unlikely at this juncture... ","17/11/2012 10:44","close spx",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
329900,2.93067e+17,"edwinfrezco","  $spx   ","20/01/2013 18:46","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
247769,2.89851e+17,"YCarnec","spx: same method gives 1469 1482","11/01/2013 21:46","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106761,2.74881e+17,"traderblast","  :  december is the strongest month for $spx going back 30 yrs.   1.95  avg. return and higher 80  of the time.  $$","01/12/2012 14:22","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349620,2.94184e+17,"paulwoll","  : $spx will be up 6 straight days now.  the last 13 times  day 7 has been negative    ","23/01/2013 20:45","null",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
207761,2.87306e+17,"deltaStrikejj","$spx 60min neg. divergence on rsi with today s new highs. plus not sure if market can truly breakout without $aapl. pullback to 8ema ","04/01/2013 21:13","spx min",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
