2.71E+17,BlackCentaurFX,fxstreetnews:: $usdchf retraces asian rally on merkel ,21/11/2012 09:42,-1
2.71E+17,D5Air,closed buy usdchf 0.93999 for  24.5 pips  total for today  105.0 pips,19/11/2012 22:27,-1
2.84E+17,MT4inews,usdchf possible support around 0.9155,26/12/2012 00:10,-1
2.96338E+17,JarkesyMoney,dailyfx :  learn forex: the building blocks of scalping forex the usdchf has changed direction in the second half of j ,29/01/2013 19:23,0
3.01062E+17,fiblogix,currency correlation heatmap  noticeable in wkly $gbpusd:$usdcad 97   ve while $eurusd:$usdchf 93   ve  ,11/02/2013 20:14,0
3.00511E+17,forexabode,chart alert: usdchf finding resistance below the double resistance    ,10/02/2013 07:44,1
2.91E+17,russian_market,hearing that the reason for a spike in usdchf  and  eurchf might be a recent swatch deal buying for over 1 billion swiss francs harry winston,14/01/2013 11:01,0
2.99589E+17,JeremyWhittaker,closed sell $usdchf 0.91551 for  47.4 pips  total for today  131.8 pips_,07/02/2013 18:42,1
2.89E+17,ElliottForecast,members: european   london market preview has been published and e mailed to clients $eurusd $usdx $hg_f $spx $gbpusd $eurgbp $usdchf $jpy,08/01/2013 09:21,0
2.71E+17,FXTraderUpdates,   sho entry for the whole number pivot points is setting up. $usdchf ,19/11/2012 17:05,-1
2.88E+17,MT4inews,usdchf possible resistance around 0.9210,08/01/2013 00:00,1
2.97038E+17,aperreno,closed sell 4.96 lots usdchf 0.91052 for  11.2 pips  total for today  185.9 pips,31/01/2013 17:43,1
2.71E+17,SymbiosisFXFB2,usdchf sho entry for three ducks trading system ,20/11/2012 08:22,-1
2.97176E+17,greedybstard,taken a long position on usdchf at 0.91...don t usually trade this as it s not my favorite..but like the set up. looking for 2rr.,01/02/2013 02:53,1
2.79E+17,gatramega,usdchf bid:0.9322 ask:0.9325 high:0.9369 low:0.9315 time:21:10 ,11/12/2012 19:10,0
2.69E+17,FxTrendsTrader,  usdchf had a nice bt on the daily as well looks good,15/11/2012 01:03,0
2.78E+17,MarkPropTrades,closed buy $usdchf 0.98989 for  564.1 pips  total for today  6028.3 pips,10/12/2012 22:29,1
2.94E+17,vietanhle,closed buy usdchf 0.9296 for  20.0 pips  total for today  20.0 pips,22/01/2013 10:48,1
2.91E+17,ForexSignsChina,usdchf breaks consolidation  tests 0.9176 resistance as of january 14  2013 ... ,14/01/2013 11:52,0
2.96301E+17,TranscendFX1,closed buy 0.5 lots usdchf 0.92444 for  44.4 pips  total for today  44.4 pips,29/01/2013 16:56,-1
2.92E+17,bobeforex,closed buy 0.7 lots $usdchf 0.93091 for  4.6 pips  total for today  4.6 pips,17/01/2013 00:02,-1
3.01674E+17,forexDailyTA,usdchf head  and  shoulder  vs. triple bottom ,13/02/2013 12:49,0
2.69E+17,MarkPropTrades,closed sell $usdchf 0.94385 for  12.5 pips  total for today  39.5 pips,15/11/2012 14:52,1
2.71E+17,FXTraderUpdates,   sho entry for the double bollinger bands re entry is setting up. $usdchf ,20/11/2012 17:23,-1
2.73E+17,volguys,stopped out on usdchf  long  2,27/11/2012 14:51,-1
2.96932E+17,GekkoGreed,usdchf  looks to extend weakness: usdchf having sold off below its broken tremdline  the risk is for usdchf to r... ,31/01/2013 10:45,-1
3.02355E+17,smartforexfunds,closed buy $usdchf 0.9211 for  0.9 pips  total for today  134.9 pips,15/02/2013 09:55,-1
2.98696E+17,GusFarrow,$usdchf steadies post fall  and  d. hammer candle. support at dwntrendline from sept  rsi 35    stochs o s ,05/02/2013 07:36,-1
3.01997E+17,FullPips,closed buy usdchf 0.91054 for  129.1 pips  total for today  66.0 pips,14/02/2013 10:12,-1
2.73E+17,MT4inews,usdchf possible resistance around 0.9275,27/11/2012 08:00,1
2.99446E+17,FxTechTrade,usdchf has traded back to the 8 period moving averages ,07/02/2013 09:13,-1
2.87E+17,valuutta,closed buy 0.08 lots usdchf 0.92107 for  61.8 pips  total for today  120.2 pips,04/01/2013 14:05,-1
3.00549E+17,YuliantoPoitier, fxstreetnews: $usdchf: the forecasts for the swissy are bearish for next week. ,10/02/2013 10:18,-1
3.01357E+17,Keongxx,closed sell 0.1 lots usdchf 0.9163 for  1.0 pips  total for today  309.0 pips,12/02/2013 15:46,1
2.71E+17,InstaForex_ocea,closed sell $usdchf 0.9411 for  8.0 pips  total for today  8.0 pips,20/11/2012 00:35,1
2.70E+17,SymbiosisFXFB2,usdchf long entry for elder safe zone ,19/11/2012 09:21,1
2.9722E+17,Pammbefektetes,closed buy stop 0.03 lots usdchf 0.9169 for 0.0 pips  total for today  152.0 pips,01/02/2013 05:50,-1
2.96675E+17,TradersAudio,$usdchf makes new lows into ct afternoon.,30/01/2013 17:42,-1
2.73E+17,massimarafx,closed sell limit usdchf 0.93 for 0.0 pips  total for today 0.0 pips,26/11/2012 22:38,1
2.93E+17,MT4inews,usdchf possible support around 0.9340,20/01/2013 23:20,-1
2.78E+17,MT4inews,usdchf possible resistance around 0.9350,10/12/2012 01:35,1
2.71E+17,archersignals,new post: usdchf   bullish wave count holds  intraday morning star ,20/11/2012 07:00,1
2.71E+17,Oaksfx,usdchf daily forecast technical analysis for november 20  2012 ,20/11/2012 09:07,0
2.78E+17,geula4,also  please remember the 50  fibonacci levels we ve discussed in usdchf,10/12/2012 14:32,0
2.69E+17,SymbiosisFXFB2,usdchf long entry for floor trader pivot point ,16/11/2012 05:05,1
2.91E+17,Updates_OMAR,closed buy usdchf 0.93205 for  26.5 pips  total for today  104.0 pips,16/01/2013 08:20,-1
2.91E+17,david_koperfild,closed buy 0.06 lots usdchf 0.9182 for  15.0 pips  total for today  75.0 pips,14/01/2013 14:35,-1
2.69E+17,tradingxagusd,closed sell usdchf 0.94455 for  5.1 pips  total for today  707.2 pips demo contest,15/11/2012 10:39,1
2.89E+17,MT4inews,usdchf possible resistance around 0.9260,10/01/2013 06:45,1
2.78E+17,FxcmInsider,closed sell usdchf 0.93295 for  5.9 pips  total for today  18.6 pips,10/12/2012 21:48,1
2.91E+17,Atosark,$usdchf is forming a bearish bat at 0.925 level  after a bullish bat  after a bearish crab  after a bullish... ,14/01/2013 22:13,-1
3.02446E+17,Onixfxinvest,closed sell 5.0 lots   usdchf 0.92157 for  16.4 pips  total for today  968.2 pips,15/02/2013 15:56,1
2.92E+17,RajaChangerCOM,  usd chf: upside:  overview:   usdchf is trading in higher ranges. daily chart is...  instaforex,16/01/2013 16:03,1
3.01722E+17,TickGeek,tickgeek forex signal usdchf 60   confirmed buy   date 2013.02.13 time 16:57:03 cet,13/02/2013 16:00,0
3.01061E+17,MT4inews,usdchf possible support around 0.9180,11/02/2013 20:10,-1
2.71E+17,FXTraderUpdates,   long entry for the asian hours range bound system is setting up. $usdchf ,19/11/2012 21:22,1
2.71E+17,SymbiosisFXFB2,usdchf sho entry for the golden cross  and  the death cross ,19/11/2012 14:35,-1
3.0131E+17,jay4fx,closed buy 0.02 lots $usdchf 0.9155 for  15.7 pips  total for today  23.5 pips,12/02/2013 12:41,-1
2.99254E+17,MT4inews,usdchf possible support around 0.9095,06/02/2013 20:30,-1
2.71E+17,mrdskfx,closed sell 0.1 lots $usdchf 0.93975 for  15.8 pips  total for today  98.4 pips  fxpro ,20/11/2012 16:05,1
2.80E+17,GoldenAgeTrade,closed buy 0.05 lots $usdchf 0.92179 for  23.7 pips  total for today  132.7 pips,14/12/2012 10:49,-1
2.70E+17,forexplugcom,$usd index is looking to rebound back down.  $eurusd $gbpusd $usdjpy $usdchf   pairs to be watched out,19/11/2012 02:53,0
2.79E+17,bobeforex,closed sell 0.3 lots $usdchf 0.92687 for  5.8 pips  total for today  28.1 pips,13/12/2012 03:34,1
2.96934E+17,BlackCentaurFX,fxstreetreports: $usdchf stopped at 0.91 ,31/01/2013 10:52,0
2.73E+17,pentafinance,closed buy $usdchf 0.92763 for  11.5 pips  total for today  22.9 pips,26/11/2012 22:42,-1
2.69E+17,SymbiosisFXFB2,usdchf sho entry for the double bollinger bands entry is setting up now  and this is your early warning. ,15/11/2012 04:20,-1
2.79E+17,MT4inews,usdchf possible support around 0.9320,12/12/2012 08:40,-1
2.94E+17,BeritaTweeps,usdchf: key resistance at 0.9345:  overview:   usd chf is trading in lower range. the rate is undermined by chf ... ,23/01/2013 14:24,0
2.99851E+17,PayPip,closed sell $usdchf 0.9182 for  11.0 pips  total for today  11.0 pips,08/02/2013 12:04,1
2.97082E+17,smartforexfunds,closed buy $usdchf 0.9106 for  4.9 pips  total for today  1097.0 pips,31/01/2013 20:39,-1
2.99063E+17,GusFarrow,$eur    $chf   break of 4 day $usdchf range  eu talk on eur strength  and  unconf reports of $eurchf bids at play,06/02/2013 07:53,0
2.95E+17,gatramega,usdchf bid:0.9299 ask:0.9302 high:0.9308 low:0.9285 time:07:59 ,25/01/2013 06:00,0
2.76E+17,MarketClic,sortir position long  usdchf0.9286   ou placez un trailing stop   heure 13:58,05/12/2012 12:59,-1
2.97679E+17,Fibarchie,the modified ea v2.7 now fully tested and reports on the site  $eurusd $audusd $usdjpy $gbpusd $audjpy $usdchf $nzdjpy,02/02/2013 12:14,0
2.96E+17,pafourx,closed sell usdchf 0.92712 for  1.5 pips  total for today  1.5 pips,28/01/2013 09:33,1
2.73E+17,memberposts,  : usdchf: keep an eye on corrrective bounce: usdchf is trading lower in impulsive fashion. ,27/11/2012 12:37,-1
3.03752E+17,Onixfxinvest,closed buy 5.0 lots   usdchf 0.92377 for  6.6 pips  total for today  215.3 pips,19/02/2013 06:26,-1
2.94E+17,ets08357911,closed sell $usdchf 0.93244 for  3.8 pips  total for today  1.2 pips,22/01/2013 04:05,1
2.77E+17,Francesc_Forex,usdchf: support: 0.9260  resistance: 0.9461  trade: limit buy at   0.9300  sl 0.9250  tp 0.9450 ,07/12/2012 15:56,1
2.97405E+17,SoulJester618,  if usdchf rockets into feb 15 and gld is at 152 on feb 15 i am presently solid lol...and spx hits 100 sma on 2 hr,01/02/2013 18:03,0
2.94E+17,GeorgeStoykov,usdchf support where we are buying again 40 pips lower,22/01/2013 10:51,1
2.99187E+17,forex1313,  : $usdchf may see further downward moves ,06/02/2013 16:07,-1
2.71E+17,maki11111,closed buy 0.01 lots $usdchf 0.94786 for  79.2 pips  total for today  16.0 pipstaitan bg cyc fxdd,21/11/2012 11:34,-1
2.71E+17,forexedgenews,usdchf   bullish wave count holds  intraday morning star ,20/11/2012 06:55,1
2.94E+17,EnzoTataFX,  :: $usdchf under pressure following zew ,22/01/2013 10:14,0
2.69E+17,fxopenfo,  technical: usdchf daily forecast: november 15: usdchf forecast the usdchf had another  ,15/11/2012 07:42,0
2.99544E+17,pepperScal,closed sell 0.02 lots usdchf 0.90982 for  66.2 pips  total for today  1461.3 pips  rsiscal,07/02/2013 15:42,1
2.99465E+17,smartforexfunds,closed buy usdchf 0.9098 for  21.8 pips  total for today  3186.6 pips,07/02/2013 10:31,-1
3.01695E+17,MT4inews,usdchf possible resistance around 0.9170,13/02/2013 14:10,1
2.93E+17,fxinstructor,usdchf daily forecast: january 21: usdchf forecast the usdchf had a bullish momentum last week topped at 0.9388 but  ,21/01/2013 08:57,1
2.92E+17,gatramega,usdchf bid:0.9346 ask:0.9349 high:0.9389 low:0.9303 time:18:40 ,18/01/2013 16:40,0
3.03206E+17,ecnfx,closed sell usdchf 0.91913 for  11.1 pips  total for today  11.1 pips,17/02/2013 18:16,1
2.91E+17,GeorgeStoykov,just went long nzdchf too with 20 pip stop  audchf is free  usdchf is 1  free 2  stops to be 3  netting 100 pips  eurchf needless 2 say  400,15/01/2013 17:34,0
2.69E+17,MilanMando,order closed at p l of $ 3.87. ticket 546750 sell 0.01 lots usdchf,16/11/2012 16:41,1
2.79E+17,b_fotoohi,$usdchf stalled at the lower trend line  oct 17  and  dec 3   let s see how it plays out now  any suggestions ,12/12/2012 18:23,0
2.72E+17,pentafinance,closed sell $usdchf 0.92772 for  1.9 pips  total for today  1.9 pips,23/11/2012 20:59,1
3.01793E+17,JairoSantellan,movemos stop en usdchf .9165,13/02/2013 20:40,0
2.72E+17,BlackCentaurFX,fxstreetnews:: $usdchf volatile but aware of greek debt buyback news ,23/11/2012 11:07,0
2.9993E+17,SoulJester618,  :   i am short usdjpy this morning. stopped out of usdchf as moved stop to entry before i went to sleep. ruck to both of us :    ,08/02/2013 17:16,-1
2.93E+17,MT4inews,usdchf possible resistance around 0.9340,21/01/2013 06:50,1
2.69E+17,SymbiosisFXFB2,usdchf long entry for double bollinger bands re entry ,16/11/2012 03:35,1
2.96E+17,MakeFxMoney,closed sell limit $usdchf 0.93 for 0.0 pips  total for today 0.0 pips,28/01/2013 13:31,1
3.03341E+17,KaufmanPartners,closed buy usdchf 0.92384 for  3.9 pips  total for today  48.4 pips,18/02/2013 03:13,-1
2.77E+17,geula4,also  well done usdchf bulls     please remember 0.9300 resistance...,06/12/2012 14:18,1
2.77E+17,ets08357911,closed sell $usdchf 0.92639 for  5.1 pips  total for today  5.1 pips,06/12/2012 09:20,1
2.93E+17,gatramega,usdchf bid:0.9328 ask:0.9331 high:0.9350 low:0.9311 time:12:19 ,21/01/2013 10:20,0
2.91E+17,DauzTititTweet,  :: $usdchf testing the 0.9300 level after swiss data ,16/01/2013 08:53,0
2.98461E+17,KaufmanPartners,closed buy usdchf 0.9095 for  5.3 pips  total for today  278.6 pips,04/02/2013 16:02,-1
2.69E+17,InForexPatternW,matching low  bullish 10 min. usdchf 11 14 2012 20:50  from ,15/11/2012 01:50,1
2.92E+17,smartforexfunds,closed buy $usdchf 0.9225 for  32.2 pips  total for today  32.2 pips,16/01/2013 19:54,-1
2.73E+17,pentafinance,closed sell $usdchf 0.9273 for  10.4 pips  total for today  38.2 pips,27/11/2012 08:34,1
2.96375E+17,alesgerFXClub,closed buy usdchf 0.92194 for  8.6 pips  total for today  8.6 pips,29/01/2013 21:49,-1
3.03467E+17,rennydee,my forex portfolio has right now the following positions: long $usdchf0.9106  sho $usdcad1.0016 and sho $audusd1.03.,18/02/2013 11:31,1
2.84E+17,alvin_chipmunkz,sell for usdchf and buy for eurusd tp 25 sl 40,27/12/2012 01:35,-1
2.79E+17,diegoggfx,closed buy 80.0 lots usdchf 0.93588 for  102.1 pips  total for today  158.4 pips,12/12/2012 17:52,-1
2.90E+17,seasonalfutures,special focus: usdchf  week ahead : with the pair reversing its previous week gains to close the week lower  the... ,12/01/2013 16:50,0
2.91E+17,AlexanderDigby,  : hearing that the reason for a spike in usdchf  and  eurchf might be a recent swatch deal buying for over 1 billion swiss francs harry winston,14/01/2013 11:07,0
2.91E+17,Dreamed_Reality,closed buy $usdchf 0.9278 for  19.7 pips  total for today  241.8 pips,16/01/2013 07:40,-1
2.74E+17,JWagnerFXTrader,$usdchf looking for support near previous price action and round number .9300   long at market ,28/11/2012 16:32,0
2.73E+17,ugrael,closed sell $usdchf 0.92841 for  5.9 pips  total for today  16.9 pips,26/11/2012 04:57,1
2.9726E+17,petergarnry,turtle model: usdjpy continues into stratosphere  short usdchf ,01/02/2013 08:26,-1
3.02347E+17,PSYCHOMOTEUR,  :: $usdchf rebounds off lows to trade at 0.9226 27 ,15/02/2013 09:23,0
2.77E+17,MellyForex,wall street forex robot has closed a usdchf buy trade at 0.93300 for 0.7 pips loss... visit  for my unbiased review,06/12/2012 23:00,-1
2.71E+17,upfx,sell order closed on usdchf for  25.4 pips at 0.94173. ,19/11/2012 22:10,-1
2.91E+17,aperreno,closed buy 41.76 lots usdchf 0.91708 for  13.2 pips  total for today  137.2 pips,14/01/2013 14:13,-1
3.01095E+17,vontogr,closed buy 0.05 lots xmeter usdchf 0.91155 for  95.7 pips  total for today  144.6 pips,11/02/2013 22:28,-1
3.01987E+17,Lfloresdf,usdchf daily forecast: february 14: usdchf forecast the usdchf was indecisive yesterday. price slipped back abov... ,14/02/2013 09:32,-1
2.92E+17,DozavR,closed buy 1.0 lots usdchf 0.93448 for  0.4 pips  total for today  120.2 pips,18/01/2013 14:18,-1
2.87E+17,FullPips,closed buy usdchf 0.92821 for  4.3 pips  total for today  949.2 pips,04/01/2013 07:11,-1
2.87E+17,ZNerves,  chf$usd chf $usdchf now as you can see  it s starting to crash.  again   gt  100pip drop  look to sell short,04/01/2013 07:29,-1
2.77E+17,BlackCentaurFX,fxstreetreports: intra day $usdchf outlook  ,07/12/2012 03:18,0
2.89E+17,SecretFX,eurusd bullish engulfing hourly chart: usdchf three inside down 4 hour chart resistance: 0.9231 moderate 0.9252 ... ,10/01/2013 11:05,1
2.77E+17,BlackCentaurFX,fxstreetreports: the brief harmonic daily forecaster   usdchf ,07/12/2012 02:13,0
2.99059E+17,KaufmanPartners,closed buy usdchf 0.91146 for  2.7 pips  total for today  41.5 pips,06/02/2013 07:38,-1
2.71E+17,FXTraderUpdates,   sho entry for the double bollinger bands entry is setting up. $usdchf  ,20/11/2012 16:22,-1
2.89E+17,gaboca71,exeptional day and many pips on eurusd and usdchf:  ,10/01/2013 18:10,0
2.72E+17,MT4inews,usdchf sentiment now above 80  long. ,22/11/2012 21:44,1
2.9742E+17,Goldboro,closed sell 1.0 lots $usdchf 0.90535 for  18.6 pips  total for today  153.3 pips,01/02/2013 19:05,1
3.01333E+17,AtlasMarket,euro traders keeping their heads down in asian session   forexlive  blog   $usdchf,12/02/2013 14:11,0
2.73E+17,ForexSignsInc,usdchf on its way to challenge october low as of november 27  2012... ,27/11/2012 10:58,0
2.89E+17,FXstreetNews, : $usdchf recovers off session lows to 0.9258 59 ,10/01/2013 08:40,1
2.99514E+17,facepips,closed sell $usdchf 0.90769 for  26.1 pips  total for today  16.2 pips,07/02/2013 13:46,1
2.74E+17,BlackCentaurFX,fxstreetnews:: $usdchf dives to new 1 month lows in early europe trade ,30/11/2012 07:53,0
2.98388E+17,MT4inews,usdchf possible support around 0.9100,04/02/2013 11:10,-1
2.89E+17,ElliottForecast,members: european   london market preview has been published and e mailed $eurusd $usdx $spx $hg_f $gbpusd $usdchf $spx $dax,09/01/2013 09:24,0
2.92E+17,Dreamed_Reality,closed buy $usdchf 0.93356 for  2.2 pips  total for today  296.1 pips,17/01/2013 14:42,-1
2.69E+17,SymbiosisFXFB2,usdchf sho entry for the elder impulse entry is setting up now  and this is your early warning. ,14/11/2012 15:20,-1
3.01409E+17,Keongxx,closed buy 0.1 lots usdchf 0.9167 for  2.0 pips  total for today  352.0 pips,12/02/2013 19:12,-1
2.86E+17,MT4inews,usdchf sentiment down by 11  in 2 minutes. currently 63  long. ,01/01/2013 11:52,1
2.78E+17,gatramega,usdchf bid:0.9330 ask:0.9333 high:0.9370 low:0.9325 time:19:20 ,10/12/2012 17:20,0
3.01995E+17,Pammbefektetes,closed buy 0.01 lots usdchf 0.9186 for  50.0 pips  total for today  3.0 pips,14/02/2013 10:02,-1
2.74E+17,gatramega,usdchf bid:0.9297 ask:0.9300 high:0.9300 low:0.9283 time:02:49 ,29/11/2012 00:50,0
2.76E+17,RoboRobX,long usdchf .9265  30 pip stop 90 pip target,04/12/2012 10:37,1
2.77E+17,MT4inews,usdchf possible support around 0.9345,07/12/2012 10:40,-1
2.71E+17,forex_fx_,  : closed sell 0.1 lots $usdchf 0.93975 for  15.8 pips  total for today  82.6 pips  fxpro ,20/11/2012 16:21,1
2.89E+17,yuwonowhy,  flash: $usdchf well placed to retest 0.9286 0.9303   commerzbank ,09/01/2013 11:07,0
2.91E+17,gregmcleodtradr,usdchf may have completed wave 5 down: three wave correction soon  ,15/01/2013 18:10,0
2.72E+17,PositiveTrades,closed buy 5.6 lots usdchf 0.93094 for  42.5 pips  total for today  40.2 pips,23/11/2012 17:39,-1
2.70E+17,SymbiosisFXFB2,usdchf sho entry for elder triple screen trading system ,19/11/2012 09:05,-1
2.79E+17,MT4inews,usdchf trading more than 3sd below 24 hour mean  bollinger band breakout . currently 0.9302,12/12/2012 10:36,0
2.97938E+17,blueskiesatx,  : i am more interested in elliott wave patterns to just under 0.9000 usdchf,03/02/2013 05:21,0
2.94E+17,TranscendFX1,closed sell 0.1 lots usdchf 0.92962 for  5.1 pips  total for today  13.0 pips,23/01/2013 09:28,1
2.98907E+17,elliottwaves,fx buzz section updated at the website  regarding $usdchf,05/02/2013 21:32,0
2.71E+17,FXTraderUpdates,   sho entry for the double bollinger bands entry is setting up. $usdchf  ,20/11/2012 10:35,-1
2.77E+17,Goldboro,closed buy 1.0 lots $usdchf 0.93476 for  16.8 pips  total for today  49.5 pips,07/12/2012 12:48,-1
2.78E+17,evil_speculator,tuesday morning briefing: get it while it s hot   $usdchf $euraud $eurcad   enjoy ,11/12/2012 13:34,0
2.94E+17,TranscendFX1,closed buy 0.1 lots usdchf 0.92961 for  19.3 pips  total for today  34.2 pips,23/01/2013 11:03,-1
2.98965E+17,james_alliss,closed buy $usdchf 0.90861 for  26.2 pips  total for today  26.2 pips,06/02/2013 01:22,-1
2.73E+17,MT4inews,usdchf possible resistance around 0.9275,27/11/2012 04:55,1
2.87E+17,Behousing,trader6632 commented on turtle model: fomc minutes caused stops in eurusd and usdchf ,05/01/2013 06:49,0
2.69E+17,MarketClic,sortir position long  usdchf0.9475   ou placez un trailing stop   heure 18:40,16/11/2012 17:40,-1
2.88E+17,JEliasof,$usdchf respecting jul  desc  tl res  inv right shoulder   subsequent break above fri high could provide a high prob buy entry n. of .93,05/01/2013 16:37,0
2.95E+17,ForexcomUK3_oce,closed sell $usdchf 0.9292 for  1.0 pips  total for today  1.0 pips,25/01/2013 00:12,1
2.89E+17,BlackCentaurFX,fxstreetnews:: $usdchf trading at 0.9217 20 after emu data ,08/01/2013 10:23,0
2.99062E+17,KaufmanPartners,closed buy usdchf 0.91297 for  2.7 pips  total for today  71.6 pips,06/02/2013 07:46,-1
2.99424E+17,FXstreetNews, : $usdchf rises above 0.9100 ,07/02/2013 07:47,1
2.82E+17,MT4inews,usdchf sentiment now above 80  long. ,21/12/2012 10:20,1
2.77E+17,khalifZ,closed sell $usdchf 0.9328 for  18.0 pips  total for today  18.0 pips.,07/12/2012 07:34,1
3.01095E+17,vontogr,closed buy 0.03 lots xmeter usdchf 0.92201 for  8.9 pips  total for today  240.3 pips,11/02/2013 22:28,-1
