"",0
"retrace main move",1
"update gbpusd retrace",1
"forexrazor keeping gbpusd",1
"forexrazorhigh risk warning",1
"gbpusd forexrazor keeping",1
"gbpusd forexrazorhigh risk",1
"keeping gbpusd forexrazor",1
"keeping gbpusd forexrazorhigh",1
"post keeping gbpusd",1
"insight thursday plan",1
"keane insight thursday",1
"thursday plan gbpusd",1
"pips selling gbpusd",1
"selling gbpusd happy",1
"average fib retracement",1
"confluence moving average",1
"gbpusd nudged confluence",1
"moving average fib",1
"nudged confluence moving",1
"audusd gbpusd expected",1
"completely wrong viewpoint",1
"expected highs lose",1
"gbpusd expected highs",1
"highs lose dime",1
"lose dime made",1
"style completely wrong",1
"viewpoint audusd gbpusd",1
"wrong viewpoint audusd",1
"fib ans res",1
"gbpusd support fib",1
"support fib ans",1
"brokers dont close",1
"dont close policy",1
"gbpusd brokers dont",1
"update gbpusd brokers",1
"gbpusd talk news",1
"talk news boy",1
"update gbpusd talk",1
"downtrend continuation pattern",1
"gbpusd showing downtrend",1
"showing downtrend continuation",1
"working dow gbpusd",1
"bullish pattern pity",1
"gbpusd opportunity harmonic",1
"opportunity harmonic butterfly",1
"pattern gbpusd opportunity",1
"decrease x x",1
"gbpusd decrease x",1
"expected pound failed",1
"pound failed t",1
"audnzd long audusd",1
"add shorts eurusd",1
"reenter add shorts",1
"consolidation range gbpusd",1
"usd breaks consolidation",1
"downward movement t",1
"elliott wave dusting",1
"wave dusting cobwebs",1
"downward movement stock",1
"movement stock forum",1
"stock forum fore",1
"set test triangle",1
"support jp morgan",1
"test triangle support",1
"triangle support jp",1
"gbpusd short setup",1
"short setup established",1
"movement fall extends",1
"action lost dma",1
"b f r",1
"f r todays",1
"lost dma gbpusd",1
"r todays action",1
"todays action lost",1
"break stop means",1
"buy region pip",1
"gbpusd buy region",1
"loss points break",1
"means selling points",1
"pip stop loss",1
"points break stop",1
"region pip stop",1
"stop loss points",1
"stop means selling",1
"gbpusd intraday powerlines",1
"intraday powerlines actionareas",1
"gbp usd approaches",1
"supports commerzbank gbpusd",1
"usd approaches key",1
"analysis november oaks",1
"november oaks fx",1
"buy t hit",1
"euraud buy t",1
"gbpusd sell move",1
"guys live eurusd",1
"hit pips profit",1
"live eurusd buy",1
"move tp euraud",1
"sell move tp",1
"t hit pips",1
"tp euraud buy",1
"average reached week",1
"broken moving average",1
"gbpusd broken moving",1
"lower targets gbpusd",1
"moving average reached",1
"reached week lows",1
"targets gbpusd broken",1
"gbp usd unaffected",1
"german gdp gbpusd",1
"usd unaffected german",1
"fxstreetnews gbpusd unaffected",1
"conditions persist major",1
"lies resistance ahead",1
"major support lies",1
"persist major support",1
"support lies resistance",1
"area trigger bullish",1
"break area trigger",1
"trigger bullish testing",1
"fxstreetnews gbpusd stands",1
"support lies kb",1
"coming miss gbpusd",1
"gbpusd eurgbp clear",1
"miss gbpusd eurgbp",1
"retail sales coming",1
"sales coming miss",1
"fall worse expected",1
"sales fall worse",1
"worse expected gbpusd",1
"bears pressing support",1
"gbpusd imho bears",1
"imho bears pressing",1
"pressing support area",1
"support area breaks",1
"audusd gbpusd saved",1
"demanding yesterday expecting",1
"entry quick responses",1
"expecting reactions audusd",1
"gbpusd saved entry",1
"quick responses good",1
"reactions audusd gbpusd",1
"responses good luck",1
"saved entry quick",1
"tiring demanding yesterday",1
"yesterday expecting reactions",1
"retail sales worst",1
"sales worst expected",1
"session low uk",1
"worst expected result",1
"gbpusd pips making",1
"low weak number",1
"making low weak",1
"number pound lot",1
"pips making low",1
"pushed gbpusd pips",1
"retail sales pushed",1
"sales pushed gbpusd",1
"weak number pound",1
"cable charts night",1
"charts night premium",1
"dma cable charts",1
"expected uk retail",1
"gbpusd stabilizing dma",1
"night premium insight",1
"sales gbpusd stabilizing",1
"stabilizing dma cable",1
"weaker expected uk",1
"gbpusd reversal pre",1
"good long waiting",1
"h good long",1
"level h good",1
"long waiting confirm",1
"pre retrail sales",1
"retrail sales level",1
"reversal pre retrail",1
"sales level h",1
"exit target gbpusd",1
"gbpusd winning trades",1
"target gbpusd winning",1
"trades row accuraci",1
"winning trades row",1
"forexcom gbpusd takes",1
"daily low target",1
"euro longs progress",1
"longs stops daily",1
"low target euro",1
"stops daily low",1
"target euro longs",1
"draw trendline monthly",1
"gbpusd draw trendline",1
"trendline monthly month",1
"update gbpusd draw",1
"frankly ive thursday",1
"ive thursday time",1
"market profit eurusd",1
"profit eurusd gbpusd",1
"thursday time market",1
"time market profit",1
"bear candle previous",1
"gbpusd pretty main",1
"main thing bear",1
"pretty main thing",1
"thing bear candle",1
"update gbpusd pretty",1
"chartbuzz t countertrade",1
"countertrade cable long",1
"gbpusd chartbuzz t",1
"t countertrade cable",1
"gbpusd key hold",1
"hold downside correction",1
"key hold downside",1
"gbpusd breaks consolidation",1
"gbpusd slowly pushing",1
"lower targeting fib",1
"pushing lower targeting",1
"slowly pushing lower",1
"targeting fib res",1
"breathless ride wave",1
"c conclusion pullback",1
"conclusion pullback x",1
"gbpusd breathless ride",1
"pullback x x",1
"ride wave c",1
"wave c conclusion",1
"x area h",1
"x x area",1
"fxstreetnews gbpusd clinging",1
"call thursdays plan",1
"thursdays plan eurusd",1
"wake call thursdays",1
"big test discussed",1
"test discussed start",1
"consolidating level r",1
"gbpusd consolidating level",1
"buddy u good",1
"hey buddy u",1
"update gbpusd slow",1
"break skyhooks keeping",1
"gbpusd break skyhooks",1
"skyhooks keeping x",1
"apparent war currency",1
"audusd pretty apparent",1
"currency war country",1
"pretty apparent war",1
"usdjpy audusd pretty",1
"war country devalu",1
"war currency war",1
"expert trades gbpusd",1
"trades gbpusd intraday",1
"aud usd ve",1
"fxtyrant aud usd",1
"usd ve warning",1
"ve warning euro",1
"warning euro gbpusd",1
"advised profit eurusd",1
"advised profit gbpusd",1
"eurusd sell stopped",1
"gbpusd sell advised",1
"profit eurusd sell",1
"profit gbpusd sell",1
"sell advised profit",1
"stopped pips week",1
"shorts closed loss",1
"audusd gbpusd experienced",1
"continues show weakness",1
"eurgbp arbitrage opportunity",1
"eurusd gaining strength",1
"eyeing potential eurgbp",1
"gaining strength gbpusd",1
"gbpusd continues show",1
"potential eurgbp arbitrage",1
"show weakness eyeing",1
"strength gbpusd continues",1
"weakness eyeing potential",1
"gbpusd stop survived",1
"target gbpusd stop",1
"ahead short tight",1
"gbpusd mod overvalued",1
"min ahead short",1
"mod overvalued min",1
"overvalued min ahead",1
"short tight stop",1
"stop watch head",1
"tight stop watch",1
"watch head lower",1
"entry posted chat",1
"gbpusd entry posted",1
"buy gold target",1
"eur aud traders",1
"gbpusd hahahaha put",1
"gold target sell",1
"hahahaha put buy",1
"put buy gold",1
"sell eur aud",1
"target sell eur",1
"loss support target",1
"stop loss support",1
"support target range",1
"target range resistance",1
"bullish engulfing gbpusd",1
"engulfing resistance strong",1
"area weekly pivot",1
"clean close area",1
"close area weekly",1
"gbpusd clean close",1
"update gbpusd clean",1
"weekly pivot gi",1
"intermediate long term",1
"long term elliott",1
"long term intermediate",1
"term elliott wave",1
"term intermediate long",1
"drama queen good",1
"gbpusd drama queen",1
"good pair learn",1
"queen good pair",1
"francisco gbpusd consolidating",1
"gbp usd temporary",1
"usd temporary term",1
"cleanest trades recently",1
"didn t post",1
"gbpusd short neg",1
"gmt gbpusd short",1
"neg didn t",1
"recently gmt gbpusd",1
"short neg didn",1
"t post thx",1
"trades recently gmt",1
"dr ds leaning",1
"ds leaning downside",1
"expected pivot range",1
"gbpusd dr ds",1
"large expected pivot",1
"pivot range gbpusd",1
"range gbpusd dr",1
"correction deeper decline",1
"gbpusd minor correction",1
"minor correction deeper",1
"independent initiative weeks",1
"initiative weeks stream",1
"stream trades views",1
"support independent initiative",1
"thoughts gbpusd audusd",1
"trades views thoughts",1
"views thoughts gbpusd",1
"weeks stream trades",1
"gbpusd h stopped",1
"h stopped loss",1
"contract short dx",1
"contract short zn",1
"dx f killing",1
"f killing contract",1
"f killing smacking",1
"killing contract short",1
"killing smacking gbpusd",1
"short dx f",1
"short zn f",1
"smacking gbpusd tho",1
"zn f killing",1
"confluence point yeste",1
"agree price downtrend",1
"downtrend fool t",1
"gbpusd agree price",1
"price downtrend fool",1
"confluence point yesterda",1
"expected october ons",1
"fell expected october",1
"october ons gbpusd",1
"retail sales fell",1
"sales fell expected",1
"usd uk retail",1
"gbpusd mid range",1
"mid range res",1
"audusd macro names",1
"bid eurusd sleeping",1
"eurusd sleeping gbpusd",1
"macro names bid",1
"names bid eurusd",1
"sleeping gbpusd stops",1
"gbpusd present opportunity",1
"present opportunity short",1
"wr pt h",1
"gbpusd xx psycholevel",1
"xx psycholevel exploit",1
"high medium long",1
"long term positions",1
"medium long term",1
"positions progress gbpusd",1
"progress gbpusd stop",1
"target high medium",1
"term positions progress",1
"term target high",1
"gbp resilient compared",1
"gbpusd gbp resilient",1
"rally gbpusd gbp",1
"reason rally gbpusd",1
"resilient compared pair",1
"overnight range gbpusd",1
"usd climbs resistance",1
"gbpusd tested r",1
"tested r morning",1
"channel pushing luck",1
"confluence dr mid",1
"dr mid regression",1
"level confluence dr",1
"luck gbpusd update",1
"mid regression channel",1
"nice level confluence",1
"pushing luck gbpusd",1
"regression channel pushing",1
"eurgbp shorts targets",1
"gbpusd longs eurgbp",1
"longs eurgbp shorts",1
"remain unchanged cheers",1
"shorts targets remain",1
"targets remain unchanged",1
"fun selling gbpusd",1
"gbpusd week small",1
"meantime ve fun",1
"move night indicators",1
"night indicators negative",1
"selling gbpusd week",1
"small upside move",1
"upside move night",1
"ve fun selling",1
"week small upside",1
"break h downtrend",1
"close target yesterday",1
"didn t reach",1
"gbpusd close target",1
"reach break h",1
"t reach break",1
"target yesterday didn",1
"yesterday didn t",1
"bad start pa",1
"https t yvndweei",1
"pa double top",1
"start pa double",1
"t yvndweei bad",1
"top formation info",1
"yvndweei bad start",1
"breakeven gbpusd pic",1
"closed sl breakeven",1
"sl breakeven gbpusd",1
"gbpusd closed b",1
"medium target og",1
"og gbpusd sir",1
"target og gbpusd",1
"cac dax spy",1
"commentary gloomy outlook",1
"dax spy gbpusd",1
"end cac dax",1
"gloomy outlook year",1
"market commentary gloomy",1
"outlook year end",1
"year end cac",1
"average ranges pairing",1
"gbpusd average ranges",1
"pairing tigher tighter",1
"ranges pairing tigher",1
"tigher tighter yesterday",1
"update gbpusd average",1
"bro top cha",1
"broker regulations bro",1
"gbpusd broker regulations",1
"regulations bro top",1
"update gbpusd broker",1
"gbpusd willhit sl",1
"mrcool the system",1
"system gbpusd willhit",1
"the system gbpusd",1
"gbpusd m harmonics",1
"harmonics stops enjoy",1
"m harmonics stops",1
"stops enjoy weekend",1
"gbpusd topside marked",1
"marked heavy traffic",1
"topside marked heavy",1
"boundary channel mentioned",1
"channel mentioned earlier",1
"earlier week holds",1
"gbpusd lower boundary",1
"lower boundary channel",1
"mentioned earlier week",1
"cable survived tough",1
"gbpusd cable survived",1
"survived tough week",1
"tough week fire",1
"week fire healthi",1
"ahead ny gbpusd",1
"gbp usd erases",1
"usd erases losses",1
"cable final target",1
"charts gbpusd hghlight",1
"gbpusd hghlight ideas",1
"hghlight ideas cable",1
"ideas cable final",1
"premium charts gbpusd",1
"approaches ideal target",1
"bearish outlook intact",1
"downtrend line short",1
"gbpusd rejected h",1
"h h downtrend",1
"intact pair approaches",1
"line short term",1
"outlook intact pair",1
"pair approaches ideal",1
"rejected h h",1
"short term bearish",1
"term bearish outlook",1
"gbpusd short targets",1
"short targets hit",1
"targets hit free",1
"buying aggressively bri",1
"continue buying aggressively",1
"fall gbpusd retail",1
"pound fall gbpusd",1
"retail traders continue",1
"traders continue buying",1
"break majors noteworthy",1
"chop zone break",1
"gbpusd chop zone",1
"majors noteworthy move",1
"noteworthy move develop",1
"zone break majors",1
"gbpusd time correction",1
"audusd yen pairs",1
"gbpusd audusd yen",1
"risk pairs eurusd",1
"yen pairs world",1
"gbpusd plunges greenspan",1
"plunges greenspan remarks",1
"gbpusd turns ma",1
"ma resistance support",1
"turns ma resistance",1
"eurusd testing pip",1
"pip range week",1
"range week gbpusd",1
"testing pip range",1
"week gbpusd shy",1
"closed risked pips",1
"gbpusd scalp range",1
"pips closed risked",1
"range pips closed",1
"risked pips stop",1
"scalp range pips",1
"eurusd gbpusd hot",1
"gbpusd hot short",1
"hot short term",1
"run eurusd gbpusd",1
"sweet run eurusd",1
"gbpusd easier monthly",1
"update gbpusd easier",1
"mid weekly cl",1
"ended week nice",1
"gbpusd profit great",1
"great set ups",1
"nice gbpusd profit",1
"profit great set",1
"set ups works",1
"ups works join",1
"week nice gbpusd",1
"works join chat",1
"gbpusd hit thursday",1
"hit thursday pair",1
"lowest september pair",1
"pair lowest september",1
"pair subsequently consolidated",1
"september pair subsequently",1
"thursday pair lowest",1
"calculations based timefr",1
"calculations based timeframe",1
"bearish pressure area",1
"gbpusd trigger bearish",1
"britain housing market",1
"gbp usd signs",1
"housing market november",1
"market november price",1
"november price drop",1
"price drop gbpusd",1
"recovery britain housing",1
"signs recovery britain",1
"usd signs recovery",1
"invalidating main cou",1
"november friday session",1
"session pound continued",1
"th november friday",1
"gbpusd weekly plan",1
"isn t complete",1
"market sales isn",1
"plan market sales",1
"sales isn t",1
"t complete stil",1
"weekly plan market",1
"b f tagging",1
"f tagging r",1
"r watch tonight",1
"tagging r watch",1
"watch tonight gbpusd",1
"buy gbpusd potential",1
"bullish buying opportunities",1
"momentum bullish buying",1
"gbpusd long past",1
"long past friday",1
"rally gbpusd long",1
"broken downside eurusd",1
"crucial level usd",1
"downside eurusd gbpusd",1
"index broken downside",1
"level usd index",1
"usd index broken",1
"index rebound back",1
"rebound back eurusd",1
"usd index rebound",1
"usdchf pairs watched",1
"usdjpy usdchf pairs",1
"back lil balls",1
"balls wall early",1
"eurusd expect guys",1
"expect guys pull",1
"gbpusd eurusd expect",1
"guys pull back",1
"lil balls wall",1
"pull back lil",1
"wall early rally",1
"base previous daily",1
"daily minor weekly",1
"g base previous",1
"gbpusd g base",1
"minor weekly swing",1
"previous daily minor",1
"swing lo curren",1
"weekly swing lo",1
"gbpusd goin strong",1
"goin strong bull",1
"strong bull b",1
"update gbpusd goin",1
"fxstreetnews gbpusd reconquers",1
"bulls scientific key",1
"catch eurgbp bulls",1
"eurgbp bulls scientific",1
"higher plays catch",1
"move higher plays",1
"plays catch eurgbp",1
"scientific key wk",1
"arrive thanksgiving offers",1
"concerns arrive thanksgiving",1
"europe u concerns",1
"focus europe u",1
"fundamental focus europe",1
"offers reprieve es",1
"reprieve es f",1
"thanksgiving offers reprieve",1
"u concerns arrive",1
"bit gbpusd respecting",1
"gbpusd respecting month",1
"month trend line",1
"respecting month trend",1
"ago alligator wakes",1
"alligator wakes wi",1
"bullish fractal candlesticjs",1
"candlesticjs ago alligator",1
"fractal candlesticjs ago",1
"gmt bullish fractal",1
"bottom fan fan",1
"term bottom fan",1
"f xauusd dax",1
"hg f xauusd",1
"dx f s",1
"f s eurusd",1
"longs dx f",1
"putting usd longs",1
"s eurusd audusd",1
"usd longs dx",1
"rallies rabobank gbpusd",1
"usd sell rallies",1
"des rebonds rabobank",1
"flash gbpusd se",1
"gbpusd se vendrait",1
"se vendrait sur",1
"sur des rebonds",1
"vendrait sur des",1
"audusd usdcad long",1
"tp audusd usdcad",1
"usdcad long tp",1
"fight o n",1
"lows gbpusd s",1
"n lows gbpusd",1
"bouncing hour trend",1
"channel resistance wave",1
"gbpusd bouncing hour",1
"hour trend channel",1
"trend channel resistance",1
"heading eurusd gbpusd",1
"market heading eurusd",1
"break lt opens",1
"cable break lt",1
"decent demand rprtd",1
"draws cable break",1
"eurgbp draws cable",1
"ext losses testing",1
"gbpusd ext losses",1
"losses testing o",1
"lows tone usd",1
"lt opens decent",1
"n lows tone",1
"opens decent demand",1
"testing o n",1
"tone usd eurgbp",1
"usd eurgbp draws",1
"gbp usd build",1
"term bottom gbpusd",1
"usd build short",1
"forexcom gbpusd struggling",1
"downside move level",1
"gbpusd potential range",1
"move level potenti",1
"potential range downside",1
"range downside move",1
"fxstreetreports gbpusd build",1
"b feel impulsive",1
"decline waves pointing",1
"feel impulsive indee",1
"gbpusd decline waves",1
"pointing wave b",1
"wave b feel",1
"waves pointing wave",1
"advance probable scenario",1
"gbpusd advance probable",1
"sl tp view",1
"tp view signup",1
"view signup free",1
"cases made higher",1
"closed eurusd overshot",1
"eurusd overshot week",1
"find hr ma",1
"gbpusd pip range",1
"higher lower frm",1
"hr ma gbpusd",1
"ma gbpusd pip",1
"made higher lower",1
"overshot week r",1
"pip range cases",1
"r find hr",1
"range cases made",1
"week r find",1
"bullish macd rsi",1
"h bullish macd",1
"macd rsi osma",1
"osma macd line",1
"rsi osma macd",1
"moved stops gbpusd",1
"added gbpusd shorts",1
"gbpusd short usdjpy",1
"short usdjpy wait",1
"usdjpy wait gain",1
"gbpusd tired movement",1
"movement started week",1
"started week hopes",1
"tired movement started",1
"update gbpusd tired",1
"zoomfire cable update",1
"gbpusd consolidated g",1
"analyst gbpusd open",1
"gbpusd open range",1
"open range tren",1
"range tren bearish",1
"tren bearish resistance",1
"covering ranging short",1
"gbpusd covering ranging",1
"larger move pair",1
"move pair coming",1
"pair coming ready",1
"pips larger move",1
"ranging short scalp",1
"scalp pips larger",1
"forecast gbpusd indecisi",1
"climb indicators favor",1
"favor pound november",1
"gbpusd climb indicators",1
"indicators favor pound",1
"bennies tune doubt",1
"doubt closed short",1
"gbpusd play bennies",1
"play bennies tune",1
"tune doubt closed",1
"update gbpusd play",1
"key momo flow",1
"s key momo",1
"s s key",1
"bullish bias continue",1
"cautiously bullish bias",1
"confirming weeks cautiously",1
"gains confirming weeks",1
"gbpusd mondays small",1
"mondays small gains",1
"small gains confirming",1
"analyst picks daily",1
"daily fax r",1
"fax r u",1
"gbpusd eurusd shorts",1
"iiya updates trades",1
"picks daily fax",1
"r u holding",1
"trades analyst picks",1
"u holding audusd",1
"updates trades analyst",1
"inplay weekly outlook",1
"weekly outlook nzdusd",1
"engulfing bearish min",1
"bearish butterfly min",1
"butterfly min charts",1
"charts fib confluence",1
"confluence sttgt gbpusd",1
"fib confluence sttgt",1
"min charts fib",1
"resistance bearish butterfly",1
"resistance support resistance",1
"support resistance bearish",1
"trendline resistance support",1
"add move higher",1
"cable add move",1
"shorted cable add",1
"remain pressure eurusd",1
"usdx remain pressure",1
"high stopped short",1
"short entry lat",1
"stop yesterday high",1
"stopped short entry",1
"tight stop yesterday",1
"yesterday high stopped",1
"pair uptrend remains",1
"uptrend remains til",1
"alternative counts val",1
"november pound traded",1
"cable clear precise",1
"clear precise parameters",1
"parameters pillow talk",1
"pillow talk gbpusd",1
"precise parameters pillow",1
"talk gbpusd video",1
"hold key gbpusd",1
"key gbpusd momo",1
"bro man asked",1
"gbpusd personal bro",1
"man asked question",1
"personal bro man",1
"update gbpusd personal",1
"gbpusd scalp shorting",1
"scalp shorting pair",1
"shorting pair time",1
"alright gbpusd stay",1
"gbpusd stay stop",1
"stay stop teasing",1
"stop teasing stop",1
"gbpusd m stopped",1
"m stopped loss",1
"stopped loss balance",1
"d resistance https",1
"expect retrace h",1
"fr target start",1
"gbpusd expect retrace",1
"h fr target",1
"https t x",1
"retrace h fr",1
"start d resistance",1
"t x nseuf",1
"target start d",1
"loss s pivot",1
"pivot target resistance",1
"s pivot target",1
"stop loss s",1
"losing short gbpusd",1
"watching gbpusd consolidation",1
"opposition easing gbpusd",1
"usd falls lacker",1
"back resistance watch",1
"f back resistance",1
"resistance watch gbpusd",1
"article eurusd gbpusd",1
"audusd usdjpy usdcad",1
"read article eurusd",1
"thanksgiving read article",1
"action s s",1
"eurusd gbpusd action",1
"bank england gbpusd",1
"gbp usd bank",1
"usd bank england",1
"close exit price",1
"exit price loss",1
"gbpusd short stopped",1
"loss pips short",1
"pips short eurusd",1
